,Unnamed: 0,Grc,Arm,O,Lemma,Gram,Eng
3240,,,, აღდგეს ,დეგ,V.S3.Sg,raise
3241,8.1,κοιμηθῆναι,,წოლად ,წოლა,N.Adv.Sg,lie
3242,,,,,,,
3243,8.1,καὶ,,და,და,CONJ,and
3244,8.1,εἰσήγαγον ,տարա՛ն ,შეიყვანეს ,ყვან,V.S3.O3.Sg,take
3245,8.1,Τωβιαν ,զՏուբիա ,ტობია [t'obia],ტობია,PN:Nom.Sg,Tobia
3246,,,[z-T'ubia],,,,
3247,8.1,εἰς τὸν κοιτῶνα,,სასუენებელად.,სასუენებელ,N.Adv.Sg,rest
3248,,,,,,,
3249,,GI,Arm,OGeo,Lemma,Gram,Eng
3250,8.2,καὶ,Եւ իբրեւ  ,და ,და,CONJ,and
3251,8.2,ἐμνήσθη ,յիշեաց  ,მოეჴსენა ,ჴსენ,V.S3.O3.Sg,remember
3252,8.2,Τωβιας,նա  [him],ტობიას [t'obia-s],ტობია,PN.Dat.Sg,Tobia
3253,8.2,τῶν λόγων ,զբանսն  ,სიტყუაჲ იგი ,სიტყუა,N.Nom.Sg,word
3254,8.2,Ραφαηλ,Հռափայելի [Hṙapayel-i],რაფაელისი. [rapael-isi],რაფაელ,PN.Gen.Sg,Rafael
3255,8.2,καὶ ,եւ +առ նա [by him] ,და ,და,CONJ,and
3256,8.2,ἔλαβεν ,3խնգոցն. ,მოიღო ,ღ,V.S3.O3.Sg,take
3257,8.2,τὸ ἧπαρ ,զլեարդն` ,ტყირბი იგი,ტყირბ,N.Nom.Sg,the spleen
3258,8.2,καὶ ,եւ ,და ,და,CONJ,and
3259,8.2,τὴν καρδίαν ,զսիրտ ,გული ,გულ,N.Nom.Sg,heart
3260,8.2,τοῦ ἰχθύος ,ձկանն ,თევზისა ,თევზ,N.Gen.Sg,fish
3261,8.2,καὶ ,եւ  ,და ,და,CONJ,and
3262,8.2,ἐπέθηκεν ,եդ ՛ի վերայ ,დაასხა ,სხ,V.S3.O3.Sg,pour on
3263,,,+նորա [it],+იგი ,იგი,PRON.Nom.Sg,it
3264,8.2,τὴν τέφραν ,1զաճիւնախառն ,ნაკუჱრცხალსა მას ზედა,ნაკუჱრცხალ,N.Dat.Sg,over the ashen 
3265,,,,და ,და,CONJ,and
3266,8.2,τῶν θυμιαμάτων ,2զկրակն ,საკუმეველი.,საკუმეველ,N.Nom.Sg,incense
3267,,,,,,,
3268,,GI,Arm,OGeo,Lemma,Gram,Eng
3269,8.3,καὶ,1Եւ   ,და ,და,CONJ,and
3270,,,,,,,
3271,8.3,ἡ ὀσμὴ ,,სულმან მან ,სულ,N.Erg.Sg,the soul
3272,8.3,τοῦ ἰχθύος ,,თევზისამან ,თევზ,N.Gen.Sg,fish
3273,8.3,ἐξέβαλε,,გამოაძო ,ძ,V.S3.O3.Sg,cast out
3274,8.3,τὸ δαιμόνιον ,դեւն  ,ეშმაკი იგი ,ეშმაკ,N.Nom.Sg,the devil
3275,,,,,,,
3276,8.3,καὶ,,და ,და,CONJ,and
3277,8.3,ἀπέστη,,განეშორა.,შორ,V.S3.O3.Sg,keep away from
3278,,,,+ქალისა მისგან,ქალ,N.Gen.Sg,from the woman
3279,8.3,καὶ,,და,და,CONJ,and
3280,8.3,ἔφυγεν ,փախեա՛ւ  ,ივლტოდა იგი,ვლტ,V.S3.Sg,flee
3281,8.3,εἰς τὰ ἄνω ,՛ի վերին կողմնսահմանացն ,ზენა კერძო ,ზენაკერძო,ADV,over
3282,,,,ეგჳპტისა [egwp't'-isa] ,,,
3283,8.3,τῆς Αἰγύπτου,Եգիպտոսի [Egip't'o-si],,ეგჳპტე,PN.Gen.Sg,Egypt
3284,,μέρη,,ადგილთა. ,ადგილ ,N.Gen.Pl,place
3285,8.3,Ραφαηλ ,,რაფაელ [rapael],რაფაელ,PN.Abs.Sg,Rafael
3286,8.3,ἔδησεν ,կապեաց ,შეკრა,კრ,V.S3.O3.Sg,tie
3287,8.3,αὐτὸ ,զնա ,იგი,იგი,PRON.Nom.Sg,it
3288,8.3,ἐκεῖ,,მუნ. ,მუნ,ADV,there
3289,,,,,,,
3290,,GI,Arm,OGeo,Lemma,Gram,Eng
3291,8.4,καὶ ,եւ  , და ,და,CONJ,and
3292,8.4,Τωβιας ,Տուբիա [T'ubia],ტობია [t'obia],ტობია,PN.Nom.Sg,Tobias
3293,8.4,εἶπεν ,ասէ,ჰრქუა ,რქუ,V.S3.O3.Sg,tell
3294,8.4,πρὸς Σαρραν,,სარას: [sara-s],სარა,PN.Dat.Sg,Sarah
3295,8.4,ἀδελφή ,քոյր`,"დაო,",და,N.Voc.Sg,sister
3296,8.4,ἀνάστα,Արի՛ +եւ դու [you too],აღდეგ ,დეგ,V.S2.Sg,rise
3297,,,,,,,
3298,8.4,προσευξώμεθα ,կացցուք ,განწმედით.,წმიდ,V.S2.Sg,cleanse
3299,8.4,δεηθῶμεν ,յաղօթս`,ვილოცოთ ,ლოც,V.S1.Pl,pray
3300,,,,,,,
3301,8.4,τοῦ προσώπου,,წინაშე ,წინაშე,PRT,before
3302,8.4,κυρίου,,"უფლისა, ",უფალ,N.Gen.Sg,Lord
3303,8.4,ἵνα ,,რაჲთა ,რაჲთა,CONJ,that
3304,8.4,ποιήσαι,,ყოს ,ყოფა,V.S3.O3.Sg,do
3305,8.4,ἐφ᾽ ἡμᾶς,2մեզ ,ჩუენ ზედა ,ჩუენ,PRON.Dat.Sg,we
3306,8.4,ἔλεος,1ողորմեսցի ,წყალობაჲ ,წყალობა,N.Nom.Sg,mercy
3307,8.4,καὶ,,და ,და,CONJ,and
3308,8.4,σωτηρίαν,,ცხორებაჲ ,ცხორება,N.Nom.Sg,life
3309,8.4,ταύτῃ,,ამას ,ესე,PRON:Dat.Sg,this
3310,8.4,ἐν τῇ νυκτὶ,,ღამესა.,ღამე,N.Dat.Sg,night
3311,,,,,,,
3312,,GI,Arm,OGeo,Lemma,Gram,Eng
3313,8.5,καὶ,Եւ ,და ,და,CONJ,and
3314,8.5,λέγειν , ասէ. pr Եւ [and],თქუა,თქუ,V.S3.O3.Sg,say
3315,8.5,Τωβιας,Տուբիա [T’ubia] +կալ յաղօթս:[stood with prayers],ტობია: [t'obia],ტობია,PN.Erg.Sg,Tobia
3316,8.5,εὐλογητὸς ,Օրհնեալ ,კურთხეულ ,კურთხეულ,N.Abs.Sg,bless
3317,8.5,εἶ ,ես +դու [you],ხარ ,ყოფა,V.S2.O3.Sg,be
3318,,,,"+შენ,",შენ,PRON.Nom.Sg,you
3319,8.5,κυριος,Տէր,"უფალო, ",უფალ,N.Voc.Sg,Lord
3320,8.5,ὁ θεὸς , Աստուած ,ღმერთო ,ღმერთ,N.Voc.Sg,God
3321,8.5,τῶν πατέρων ,հարցն ,მამათა ,მამა,N.Gen.Pl,father
3322,8.5,ἡμῶν ,"մերոց,","ჩუენთაო, ",ჩუენ,PRON.Gen.Pl,our
3323,8.5,εὐλογητὸν ,օրհնեալ ,კურთხეულ ,კურთხეულ,N.Abs.Sg,bless
3324,,,+է [is],+არს ,არ-ს,V.S3.Sg,be
3325,8.5,τὸ ὄνομά ,անուն ,სახელი ,სახელ,N.Nom.Sg,name
3326,8.5,τὸ ἅγιον ,սուրբ` ,წმიდაჲ,წმიდა,ADJ.Nom.Sg,holly
3327,8.5,σου ,քո ,შენი ,შენ,PRON.Nom.Sg,your
3328,8.5, εἰς πάντας,,ყოველთა ზედა,ყოველ,N.Dat.Pl,over all
3329,8.5,τοὺς αἰῶνας,,საუკუნეთაჲ.,საუკუნე,N.Gen.Pl,century
3330,,,,,,,
3331,8.5,εὐλογησάτωσάν ,օրհնեսցե՛ն ,გაკურთხევენ ,კურთხ,V.S2.Sg,bless
3332,8.5,οἱ οὐρανοὶ ,երկինք ,ცანი ,ცა,N.Nom.Pl,sky
3333,8.5,καὶ ,եւ ,და ,და,CONJ,and
3334,8.5,πᾶσαι ,ամենայն ,ყოველნი ,ყოველ,N.Nom.Pl,all
3335,8.5,αἱ κτίσεις ,ստացուածք ,დაბადებულნი ,დაბადებულ,N.Nom.Pl,born
3336,8.5,σου,քո:,შენნი. ,შენ,PRON.Nom.Pl,your
3337,,,,,,,
3338,,,,,,,
3339,,GI,Arm,OGeo,Lemma,Gram,Eng
3340,8.6,σὺ ,Դո՛ւ  ,შენ ,შენ,PRON.Nom.Sg,you
3341,8.6,ἐποίησας ,արարեր ,შეჰქმენ ,ქმენ,V.S2.O3.Sg,create
3342,8.6,τὸν ἄνθρωπον,,კაცი ,კაც,N.Nom.Sg,man
3343,8.6,Αδαμ ,զԱդամ [z-Adam],ადამ [adam],ადამ,PN.Abs.Sg,Adam
3344,8.6,καὶ ,եւ ,და ,და,CONJ,and
3345,8.6,ἔδωκας ,ետուր ,მიეც ,ც,V.S2.O3.Sg,give
3346,8.6,βοηθὸν ,օգնական ,შემწედ ,შემწე,N.Adv.Sg,helper
3347,8.6,τὴν γυναῖκα ,զկինն ,"ცოლი, ",ცოლ,N.Nom.Sg,wife
3348,,,,თჳსი,თჳს,PRON.Nom.Sg,his
3349,8.6,καὶ,եւ,და ,და,CONJ,and
3350,8.6,ἐξ ἀμφοτέρων,՛ի նոցանէն ,ორთა მათგან ,ორ,NUM.Dat.Pl,two
3351,8.6,ἐγενήθη ,եղեւ +ամենայն [all],იჴსენ ,ჴსენ,V.S3.Sg,rescue
3352,8.6,τὸ σπέρμα,1զաւակ,ნათესავი,ნათესავ,N.Nom.Sg,relative
3353,8.6,τῶν ἀνθρώπων,2մարդկան. ,კაცთა.,კაც,N.Gen.Pl,man
3354,8.6,καὶ,,და ,და,CONJ,and
3355,8.6,εἶπας ,ասացեր ,"სთქუ,",თქუ,V.S2.O3.Sg,say
3356,8.6,ὅτι,եթէ`,ვითარმედ: ,ვითარმედ,CONJ,that
3357,8.6,οὐ ,Ո՛չ + է [is] ,არა ,არა,PRT,not
3358,8.6,καλὸν ,բարւոք  ,კეთილ ,კეთილ,ADJ.Abs.Sg,kind
3359,,,,+არს ,არ-ს,V.S3.Sg,be
3360,8.6,εἶναι ,լինել  ,ყოფაჲ ,ყოფა,N.Nom.Sg,be
3361,8.6,τὸν ἄνθρωπον ,մարդոյն  ,კაცისა ,კაც,N.Gen.Sg,man
3362,8.6,μόνον ,միայն.  ,"მარტოსა, ",მარტო,ADJ.Gen.Sg,alone
3363,,,,არამედ,არამედ,CONJ,but
3364,8.6,ποιήσωμεν ,արասցուք ,უქმნეთ ,ქმენ,V.S3.O3.Sg,create
3365,8.6,βοηθὸν ,օգնական  ,შემწე ,შემწე,N.Nom.Sg,helper
3366,8.6,ὅμοιον ,նման,მსგავსი ,მსგავს,ADJ.Nom.Sg,like
3367,8.6,αὐτῷ,նմա,მისი.,იგი,PRON.Gen.Sg,he
3368,,,,,,,
3369,,GI,Arm,OGeo,Lemma,Gram,Eng
3370,8.7,καὶ ,Եւ ,და ,და,CONJ,and
3371,,,,,,,
3372,8.7,νῦν,արդ ,"აწ, ",აწ,ADV,now
3373,8.7,κύριε ,Տէր` ,"უფალო, ",უფალ,N.Voc.Sg,Lord
3374,8.7,σὺ,,შენ ,შენ,PRON.Erg.Sg,you
3375,8.7,γινώσκεις,,"უწყი, ",წყ,V.S2.O3.Sg,know
3376,8.7,ὅτι,,რამეთუ ,რამეთუ,CONJ,that
3377,8.7,οὐ ,ո՛չ ,არა ,არა,PRT,not
3378,8.7,διὰ πορνείαν ,եթէ վասն պոռնկութեան ,სიძვით ,სიძვა,N.Inst.Sg,prostitution
3379,,,ինչ ,,,,
3380,8.7,λαμβάνω ,1առնում ,მოვიყვანებ ,ყვან,V.S1.O3.Sg,take
3381,8.7,τὴν ἀδελφήν ,զքոյրս ,დასა ,და,N.Dat.Sg,sister
3382,8.7,ταύτην ,զայս` ,ამას,ესე,PRON.Dat.Sg,this
3383,8.7,μου ,,"ჩემსა,",ჩემ,PRON.Dat.Sg,my
3384,8.7,ἀλλ᾽ ,այլ ,არამედ,არამედ,CONJ,but
3385,8.7,κατὰ δικαίωμα ,,სამართალითა,სამართალ,N.Inst.Sg,justice
3386,8.7,τοῦ νόμου,,სჯულისაჲთა,სჯულ,N.Gen.Sg,law
3387,,,,რაჲთა,რაჲთა,CONJ,that
3388,8.7,ἐπὶ τῷ ἐλεηθῆναι,նայեա՛ց ,შევიწყალნეთ ,წყალ,V.S1.Pl,mercy
3389,,,,,,,
3390,,,,"+ჩუენ, ",ჩუენ,PRON.Nom.Sg,we
3391,,,+Տէր:[Lord],"უფალო, ",უფალ,N.Voc.Sg,Lord
3392,8.7,καὶ,"ողորմեա՛ց ինձ, [have mercy]+զի [that]",და ,და,CONJ,and
3393,,,,,,,
3394,8.7,συγκαταγηρᾶσαι, ՛ի միասին ծերասցուք: ,დავბერდეთ ,ბერ,V.S1.Pl,get old
3395,,,,+ჩუენ ,ჩუენ,PRON.Nom.Pl,we
3396,,,,ურთიერთარს ,ურთიერთა,N.Dat.Sg,each other
3397,,,,,,,
3398,8.7,καὶ ,,და ,და,CONJ,and
3399,,,,,,,
3400,8.7,δὸς ,,მომცენ ,ც,V.S3.O1.O3.Pl,give
3401,8.7,ἡμῖν,,ჩუენ ,ჩუენ,PRON.Dat.Pl,we
3402,8.7,τέκνα ,,შვილნი ,შვილ,N.Nom.Pl,child
3403,8.7,εὐλογίαν,,კურთხევად.,კურთხევა,N.Adv.Sg,bless
3404,,,,,,,
3405,,GI,Arm,OGeo,Lemma,Gram,Eng
3406,8.8,καὶ ,Եւ ,და ,და,CONJ,and
3407,8.8,κοινῇ,աղջիկն [girl],ზოგად ,ზოგად,N.Erg.Sg,jointly
3408,8.8,εἶπεν,ասէ ,თქუეს,თქუ,V.S3.O3.Pl,say
3409,8.8,αμην,,ამენი.,ამენ,N.Nom.Sg,amen
3410,,,,,,,
3411,,GI,Arm,OGeo,Lemma,Gram,Eng
3412,8.9,καὶ ,Եւ ,და ,და,CONJ,and
3413,8.9,ἐκοιμήθησαν ,ննջեցին ,დაიძინეს ,ძინ,V.S3.Pl,sleep
3414,8.9,ἀμφότεροι ,երկոքին ՛ի միասին ,ზოგად ,ზოგად,N.Erg.Sg,jointly
3415,8.9,τὴν νύκτα,՛ի գիշերին ,მას ღამესა.,ღამე,N.Dat.Sg,the night
3416,8.9,καὶ ,Եւ ,და ,და,CONJ,and
3417,,,,,,,
3418,8.9,εἶπεν,,ჰრქუა,რქუ,V.S3.O3.Sg,tell
3419,8.9,Ραγουηλ ,Հռագուէլ. ,ჰრაგუელ [hraguel],ჰრაგუელ,PN.Erg.Sg,Hraguel
3420,,,[Hṙaguel],,,,
3421,8.9,τοῖς οἰκέταις,,მონათა ,მონა,N.Dat.Pl,slave
3422,8.9,αὐτοῦ,,თჳსთა ,თჳს,PRON.Gen.Pl,self
3423,8.9,ὤρυξεν ,փորեաց +նմա [them],მოთხრაჲ ,მოთხრა,N.Nom.Sg,dig
3424,8.9,τάφον ,գերեզման:,საფლავისაჲ ,საფლავ,N.Gen.Sg,grave
3425,8.9,τῇ νυκτὶ,,ღამე: ,ღამე,N.Nom.Sg,night
3426,,,,,,,
3427,,,,,,,
3428,,GI,Arm,OGeo,Lemma,Gram,Eng
3429,8.1,ἵνα ἐὰν,եթէ գուցէ եւ ,უკუეთუ ,უკუეთუ,CONJ,whether
3430,,,+նա [they],,,,
3431,8.1,ᾗ τεθνηκώς ,մեռանիցի:,"მოკუდეს, ",კუდ,V.S3.Sg,die
3432,8.1,θάψω ,,დავჰფლა,ფალ,V.S1.O3.Sg,burry
3433,8.1,αὐτὸν ,,იგი ,იგი,PRON.Nom.Sg,he
3434,8.1,νυκτὸς,,"ღამე, ",ღამე,N.Nom.Sg,night
3435,8.1,γάρ,,რაჲთა ,რაჲთა,CONJ,that
3436,8.1,μήποτε ,,არავინ,არავინ,N.Nom.Sg,noone
3437,8.1,γνῷ,,აგრძნას,გრძენ,V.S3.O3.Pl,feel
3438,8.1,καὶ,,და,და,CONJ,and
3439,8.1,γένωμαι,,ვიქმნე ,ქმ,V.S1.O3.Sg,be
3440,8.1,εἰς ὀνειδισμὸν,,საყუედრელ  ,საყუედრელ,N.Abs.Sg,deplorable
3441,,,,,,,
3442,,GI,Arm,OGeo,Lemma,Gram,Eng
3443,8.11,καὶ ,Եւ ,და ,და,CONJ,and
3444,8.11,ὅταν,,ვითარცა ,ვითარცა,CONJ,as
3445,,,,+განვიდეს ,ვიდ,V.S3.Pl,go out
3446,,,,მონანი,მონა,N.Nom.Pl,servant
3447,8.1,νυκτὸς,,"ღამე, ",ღამე,N.Nom.Sg,night
3448,8.11,ὀρύσσοντες ,,მოთხრად ,მოთხრა,N.Adv.Sg,dig
3449,8.11,τὸν τάφον,,"საფლავისა, ",საფლავ,N.Gen.Sg,grave
3450,8.11,ἐξήλθοσαν,եկն ,მოუწოდა ,წოდ,V.S3.O3.Sg,call
3451,8.11,Ραγουηλ ,Հռագուէլ ,ჰრაგუელ [hraguel],ჰრაგუელ,PN.Erg.Sg,Hraguel
3452,,,[Hṙaguel],,,,
3453,8.11,Εδνα,,ედნას [edna-s],ედან,PN.Dat.Sg,Edna
3454,8.11,τὴν γυναῖκα,,ცოლსა ,ცოლ,N.Dat.Sgs,wife
3455,8.11,αὐτοῦ ,,"თჳსსა, ",თჳს,PRON.Gen.Sg,self
3456,,,,,,,
3457,,GI,Arm,OGeo,Lemma,Gram,Eng
3458,8.12,καὶ ,եւ ,და,და,CONJ,and
3459,8.12,εἶπεν ,ասէ ,ქუა ,ქუ,V.S3.O3.Sg,tell
3460,8.12,ἀπόστειλον ,Յղեա՛ +դու [you],მიავლინე ,ვლინ,V.S2.Sg,send
3461,,,,,,,
3462,8.12,μίαν ,զմի ոք ,ერთი ,ერთ,NUM.Nom.Sg,one
3463,8.12,τῶν παιδισκῶν ,"յաղախնա՛ց այդի,",მჴევალთაგანი ,მჴევალ,N.Gen.Pl,maid
3464,8.12,καὶ , եւ ,და ,და,CONJ,and
3465,8.12,ἰδέτωσαν,տեսցէ ,"იხილენ, ",ხილ,V.S3.O3.Sg,see
3466,8.12,εἰ ,թէ ,უკუეთუ,უკუეთუ,CONJ,whether
3467,8.12,ἐν εἰρήνῃ,,ცოცხალ ,ცოცხალ,N.Abs.Sg,alive
3468,,,,+არიან. ,არ-ს,V.S3.Pl,be
3469,,,,,,,
3470,,GI,Arm,OGeo,Lemma,Gram,Eng
3471,8.13,καὶ ,Եւ,და ,და,CONJ,and
3472,8.13,ἀπέστειλαν,եմուտ ,მიავლინა ,ვლინ,V.S3.O3.Sg,send
3473,8.13,Εδνα,,ედნა [edna],ედნა,PN.Erg.Sg,Edna
3474,8.13,τὴν παιδίσκην,"աղախինն,","მჴევალი, ",მჴევალ,N.Nom.Sg,maid
3475,8.13,,,ერთი,ერთ,NUM.Nom.Sg,one
3476,8.13,τὸν λύχνον ,,სანთლითა,სანთელ,N.Inst.Sg,candle
3477,8.13,ἤνοιξαν,,განაღო,ღ,V.S3.O3.Sg,open
3478,8.13,τὴν θύραν ,,კარი ,კარ,N.Nom.Sg,door
3479,8.13,τοῦ κοιτῶνος,,სასუჱნებელისაჲ ,სასუენებელ,N.Gen.Sg,bedroom
3480,8.13,καὶ,,და ,და,CONJ,and
3481,8.13,εὗρεν, ետես,"იხილნა,",ხილ,V.S3.O3.Sg,see
3482,8.13,ἰδοὺ,,რამეთუ,რამეთუ,CONJ,since
3483,8.13,καθεύδοντες, ննջէին:,ეძინა ,ძინ,V.S3.Pl,sleep
3484,8.13,αὐτοὶ,,,,,
3485,,,,+ერთად ,ერთად,PRT,together
3486,,,,მშჳდობით. ,მშჳდობა,N.Inst.Sg,piece
3487,,,,,,,
3488,,GI,Arm,OGeo,Lemma,Gram,Eng
3489,8.14,ἐξῆλθε,ել + նա [she],გამოვიდა ,ვიდ,V.S3.Sg,go out
3490,,καὶ,եւ ,და,და,CONJ,and
3491,8.14,×,+պատմեաց [told]  ,+უთხრა,თხრ,V.S3.O3.Sg,tell
3492,,,,ედნას,ედნა,PN.Dat,Edna
3493,8.14,ἀπήγγειλεν ,,მიავლინა ,ვლინ,V.S3.O3.Sg,send
3494,8.14,αὐτῆς,,,,,
3495,,,,+და ,და,CONJ,and
3496,,,,უთხრა,თხრ,V.S3.O3.Sg,tell
3497,,,,ჰრაგუელს,ჰრაგუელ,PN.Dat,Hraguel
3498,,,,+და ,და,CONJ,and
3499,,,,თქუა,თქუ,V.S3.O3.Sg,tell
3500,8.14,ὅτι ,եթէ ,ვითარმედ: ,ვითარმედ,CONJ,that
3501,8.14,ζῇ,կենդանի՛ ,ცოცხალ,ცოცხალ,N.Abs.Sg,alive
3502,8.14,ἐστιν,են:,არიან. ,ყოფა,V.S3.Pl,be
3503,,,,,,,
3504,,GI,Arm,OGeo,Lemma,Gram,Eng
3505,8.15,εὐλόγησαν,օրհնեաց ,აკურთხეს ,კურთხ,V.S3.O3.Pl,bless
3506,8.15,τὸν θεὸν ,զԱստուած` ,ღმერთი ,ღმერთ,N.Nom.Sg,God
3507,8.15,καὶ,եւ ,და ,და,CONJ,and
3508,8.15,εἶπαν,ասէ. ,თქუეს: ,თქუ,V.S3.O3.Pl,say
3509,8.15,εὐλογητὸς ,Օրհնեա՛լ  ,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
3510,8.15,εἶ ,ես  ,ხარ ,ყოფა,V.S2.Sg,be
3511,8.15,σύ ,դու  ,"შენ, ",შენ,PRON.Nom.Sg,you
3512,8.15,κυριε,Տէր  ,"უფალო, ",უფალ,N.Voc.Sg,Lord
3513,8.15,ὁ θεός ,Աստուած  ,ღმერთო ,ღმერთ,N.Voc.Sg,God
3514,8.15,τοῦ οὐρανοῦ,,ცათაო,ცა,N.Gen.Pl,sky
3515,8.15,καὶ,,და ,და,CONJ,and
3516,8.15,τῆς γῆς,,"ქუეყანისაო, ",ქუეყანა,N.Gen.Sg,land
3517,8.15,ἐν πάσῃ ,յամենայն  ,ყოვლითა ,ყოველ,N.Inst.Sg,all
3518,8.15,εὐλογίᾳ ,օրհնութիւնս  ,კურთხევითა ,კურთხევა,N.Inst.Sg,bless
3519,8.15,καθαρᾷ ,,სრულითა,სრულ,ADJ.Inst.Sg,whole
3520,8.15,καὶ ,եւ  ,და ,და,CONJ,and
3521,8.15,ἁγίᾳ ,՛ի փառս +քո. [your]  ,წმიდითა.,წმიდა,ADJ.Inst.Sg,holly
3522,8.15,εὐλογείτωσάν ,օրհնեսցեն  ,გაკურთხევდედ,კურთხ,V.S1.O3.Sg,bless
3523,8.15,σε ,զքեզ  ,შენ,შენ,PRON.Dat.Sg,you
3524,8.15,πάντες ,,ყოველნი ,ყოველ,N.Nom.Pl,all
3525,8.15,οἱ ἄγγελοί ,,ანგელოზნი ,ანგელოზ,N.Nom.Pl,angel
3526,8.15,καὶ ,,და,და,CONJ,and
3527,8.15,πάντες,ամենայն,ყოველნი ,ყოველ,N.Nom.Pl,all
3528,8.15,οἱ αἰῶνές,սուրբք  ,დაბადებულნი ,დაბადებულ,N.Nom.Pl,born
3529,8.15,σου ,"քո,  ","შენნი,",შენ,PRON.Nom.Pl,your
3530,8.15,καὶ ,եւ  ,და ,და,CONJ,and
3531,8.15,οἱ ἐκλεκτοί ,ընտրեալք  ,რჩეულნი ,რჩეულ,N.Nom.Pl,chosen
3532,,,,,,,
3533,8.15,σου ,քո  ,"შენნი,",შენ,PRON.Nom.Pl,your
3534,8.15,εὐλογείτωσάν ,օրհնեսցեն  ,გაკურთხევდედ,კურთხ,V.S1.O2.Sg,bless
3535,8.15,σε,զքեզ ,შენ,შენ,PRON.Dat.Sg,you
3536,8.15,εἰς πάντας ,մինչեւ,ყოველთა მიმართ ,ყოველ,N.Dat.Pl,all
3537,8.15,τοὺς αἰῶνας,յաւիտեանս,საუკუნეთა. ,საუკუნე,N.Dat.Ply,century
3538,,,,+შენ ,შენ,PRON.Nom.Sg,you
3539,,,,"ხარ, ",ყოფა,V.S2.O3.Sg,be
3540,,,,რომელმან ,რომელ,PRON.Erg.Sg,which
3541,,,,ჰგუჱმი,გუჱმ,V.S2.O3.Sg,beat
3542,,,,და ,და,CONJ,and
3543,,,,ჰკურნი. ,კურნ,V.S2.O3.Sg,cure
3544,,,,,,,
3545,,GI,Arm,OGeo,Lemma,Gram,Eng
3546,8.16,εὐλογητὸς ,Օրհնեա՛լ ,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
3547,8.16,εἶ ,ես + դու Տէր Աստուած ,ხარ ,ყოფა,V.S2.Sg,be
3548,,,[you Lord God],,,,
3549,,,,"+შენ, ",შენ,PRON.Voc.Sg,you
3550,8.16,ὅτι ,զի ,რამეთუ ,რამეთუ,CONJ,that
3551,8.16,εὔφρανάς,ուրա՛խ արարեր ,მახარე ,ხარ,V.S2.O1.O3..Sg,glad
3552,8.16,ἡμᾶς,"զիս, ",ჩუენ ,ჩუენ,PRON.Dat.Pl,we
3553,8.16,καὶ ,եւ ,და ,და,CONJ,and
3554,8.16,οὐκ ,ո՛չ ,არა ,არა,PRT,not
3555,8.16,ἐγένετό ,անց ընդ ,მეყო ,ყოფა,V.S1.O3.Sg,be
3556,8.16,ἡμῖν,իս +որպէս [so as],ჩუენ ,ჩუენ,PRON.Dat.Pl,we
3557,,,,"+ეგრეთ, ",ეგრეთ,PRT,so as
3558,8.16,καθὼς ,եւ [and],ვითარ-იგი ,ვითარ-იგი,CONJ,as
3559,8.16,ὑπενόουν ,կարծէին. ,"ვჰგონებდით, ",გონ,V.S1.O3.Pl,think
3560,8.16,ἀλλὰ ,այլ ,არამედ ,არამედ,CONJ,but
3561,8.16,κατὰ τὸ πολὺ ,ըստ բազում ,მრავლისაებრ ,მრავალ,N.Gen.Sg,many
3562,8.16,ἔλεός ,ողորմութեանդ ,წყალობისა,წყალობა,N.Gen.Sg,mercy
3563,8.16,σου ,քոյ ,შენისა ,შენ,PRON.Gen.Sg,your
3564,8.16,ἐποίησας ,արարե՛ր +դու [you],ჰყავ,ყოფა,V.S2.O3.Sg,do
3565,8.16,,,ჩუენ თანა ,ჩუენ,PRON.Dat.Pl,with us
3566,,,,,,,
3567,,GI,Arm,OGeo,Lemma,Gram,Eng
3568,8.17,εὐλογητὸς ,Օրհնեա՛լ ,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
3569,8.17,εἶ,ես +դու [you],ხარ ,ყოფა,V.S2.Sg,be
3570,,,,"+შენ, ",შენ,PRON.Voc.Sg,you
3571,8.15,κυριε,Տէր  ,"უფალო, ",უფალ,N.Voc.Sg,Lord
3572,8.17,ὅτι ,զի ,რომელმან ,რომელ,PRON.Erg.Sg,which
3573,8.17,ἠλέησας ,ողորմեցար ,აკურთხენ ,კურთხ,V.S2.O3.Sg,bless
3574,8.17,δύο,երկոցունց ,ორნი ,ორ,Num.Nom.Pl,two
3575,8.17,μονογενεῖς ,միամօրուցս. ,იამავრნი ,იამავრ,N.Nom.Pl,only child
3576,8.17,καὶ,,და ,და,CONJ,and
3577,8.17,τοὺς γονεῖς,,მშობელნი ,მშობელ,N.Nom.Pl,parent
3578,8.17,αὐτῶν,,მათნი.,მათ,PRON.Gen.Pl,their
3579,8.17,ποίησον ,արա՛ +դու ,მოეც,ც,V.S2.O3.Sg,give
3580,,,[you],,,,
3581,8.17,αὐτοῖς ,,ამათ,ესენი,PRON.Dat.Pl,they
3582,8.17,ἔλεος ,զողորմութիւնս +,წყალობაჲ,წყალობა,N.Nom.Sg,mercy
3583,,,քո.[your] ,,,,
3584,8.17,καὶ ,,და ,და,CONJ,and
3585,8.17,σωτηρίαν ,,ცხორებაჲ ,ცხორება,N.Nom.Sg,life
3586,8.17,συντέλεσον ,կատարեա՛ +,სრულ ჰყავ ,სრულ-ყოფა,V.S2.O3.Sg,complete
