,Unnamed: 0,Grc,Arm,O,Lemma,Gram,Eng
1744,8.15,καὶ,եւ ,და ,და,CONJ,and
1745,8.15,εἶπαν,ասէ. ,თქუეს: ,თქუ,V.S3.O3.Pl,say
1746,8.15,εὐλογητὸς ,Օրհնեա՛լ  ,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
1747,8.15,εἶ ,ես  ,ხარ ,ყოფა,V.S2.Sg,be
1748,8.15,σύ ,դու  ,"შენ, ",შენ,PRON.Nom.Sg,you
1749,8.15,κυριε,Տէր  ,"უფალო, ",უფალ,N.Voc.Sg,Lord
1750,8.15,ὁ θεός ,Աստուած  ,ღმერთო ,ღმერთ,N.Voc.Sg,God
1751,8.15,τοῦ οὐρανοῦ,,ცათა,ცა,N.Gen.Pl,sky
1752,8.15,καὶ,,და ,და,CONJ,and
1753,8.15,τῆς γῆς,,"ქუეყანისაო, ",ქუეყანა,N.Gen.Sg,land
1754,8.15,ἐν πάσῃ ,յամենայն  ,ყოვლითა ,ყოველ,N.Inst.Sg,all
1755,8.15,εὐλογίᾳ ,օրհնութիւնս  ,კურთხევითა ,კურთხევა,N.Inst.Sg,bless
1756,8.15,καθαρᾷ ,,სრულითა,სრულ,ADJ.Inst.Sg,whole
1757,8.15,καὶ ,եւ  ,და ,და,CONJ,and
1758,8.15,ἁγίᾳ ,՛ի փառս +քո. [your]  ,წმიდითა.,წმიდა,ADJ.Inst.Sg,holly
1759,8.15,εὐλογείτωσάν ,օրհնեսցեն  ,გაკურთხევდენ,კურთხ,V.S1.O3.Sg,bless
1760,8.15,σε ,զքեզ  ,შენ,შენ,PRON.Dat.Sg,you
1761,8.15,πάντες ,,ყოველნი ,ყოველ,N.Nom.Pl,all
1762,8.15,οἱ ἄγγελοί ,,ანგელოზნი ,ანგელოზ,N.Nom.Pl,angel
1763,8.15,σου ,,შენნი,შენ,PRON.Nom.Pl,your
1764,8.15,καὶ ,,და,და,CONJ,and
1765,8.15,πάντες,ամենայն,ყოველნი ,ყოველ,N.Nom.Pl,all
1766,8.15,οἱ αἰῶνές,սուրբք  ,დაბადებულნი ,დაბადებულ,N.Nom.Pl,born
1767,8.15,σου ,"քո,  ","შენნი,",შენ,PRON.Nom.Pl,your
1768,8.15,εὐλογείτωσάν,,გაკურთხევდედ ,კურთხ,V.S1.O2.Sg,bless
1769,8.15,σε,,შენ,შენ,PRON.Dat.Sg,you
1770,,,,ყოველნი ,ყოველ,N.Nom.Pl,all
1771,8.15,οἱ ἐκλεκτοί ,ընտրեալք  ,რჩეულნი ,რჩეულ,N.Nom.Pl,chosen
1772,8.15,σου ,քո  ,"შენნი,",შენ,PRON.Nom.Pl,your
1773,8.15,εὐλογείτωσάν ,օրհնեսցեն  ,გაკურთხევდედ,კურთხ,V.S1.O2.Sg,bless
1774,8.15,σε,զքեզ ,შენ,შენ,PRON.Dat.Sg,you
1775,8.15,εἰς πάντας ,մինչեւ,ყოველთა მიმართ ,ყოველ,N.Dat.Pl,all
1776,8.15,τοὺς αἰῶνας,յաւիտեանս,საუკუნეთა. ,საუკუნე,N.Dat.Ply,century
1777,,,,შენ,შენ,PRON.Nom.Sg,ou
1778,,,,"ხარ, ",ყოფა,V.S2.O3.Sg,be
1779,,,,რომელმან,რომელ,PRON.Erg.Sg,which
1780,,,,ჰგუემი ,გუემ,V.S2.O3.Sg,beat
1781,,,,და ,და,CONJ,and
1782,,,,ჰკურნი.  ,კურნ,V.S2.O3.Sg,cure
1783,,,,,,,
1784,,,,,,,
1785,,GI,Arm,OGeo,Lemma,Gram,Eng
1786,8.16,εὐλογητὸς ,Օրհնեա՛լ ,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
1787,8.16,εἶ ,ես + դու Տէր Աստուած ,ხარ ,ყოფა,V.S2.Sg,be
1788,,,[you Lord God],,,,
1789,,,,"+შენ, ",შენ,PRON.Nom.Sg,you
1790,8.16,ὅτι ,զի ,რამეთუ ,რამეთუ,CONJ,that
1791,8.16,ηὔφρανάς ,ուրա՛խ արարեր ,მახარე ,ხარ,V.S2.O1.O3..Sg,glad
1792,8.16,ἡμᾶς,"զիս, ",ჩუენ ,ჩუენ,PRON.Dat.Pl,we
1793,8.16,καὶ ,եւ ,და ,და,CONJ,and
1794,8.16,οὐκ ,ո՛չ ,არა ,არა,PRT,not
1795,8.16,ἐγένετό ,անց ընդ ,გუექმნა,ქმნ,V.S1.O3.Sg,make
1796,8.16,ἡμῖν,իս +որպէս [so as],ჩუენ ,ჩუენ,PRON.Dat.Pl,we
1797,,,,"+ეგრეთ, ",ეგრეთ,ADV,so
1798,8.16,καθὼς ,եւ [and],ვითარ-იგი ,ვითარ-იგი,CONJ,as
1799,8.16,ὑπενόουν ,կարծէին. ,"ვჰგონებდით, ",გონ,V.S1.O3.Pl,think
1800,8.16,ἀλλὰ ,այլ ,არამედ ,არამედ,CONJ,but
1801,8.16,κατὰ τὸ πολὺ ,ըստ բազում ,მრავლისაებრ ,მრავალ,N.Gen.Sg,many
1802,8.16,ἔλεός ,ողորմութեանդ ,წყალობისა,წყალობა,N.Gen.Sg,mercy
1803,8.16,σου ,քոյ ,შენისა ,შენ,PRON.Gen.Sg,your
1804,8.16,ἐποίησας ,արարե՛ր +դու [you],ჰყავ ,ყოფა,V.S2.O3.Sg,do
1805,8.16,μεθ᾽ ἡμῶν,ընդ մեզ:,ჩუენ თანა. ,ჩუენ,PRON.Dat.Pl,us
1806,,,,,,,
1807,,GI,Arm,OGeo,Lemma,Gram,Eng
1808,8.17,καὶ,,და,და,CONJ,and
1809,8.17,εὐλογητὸς ,Օրհնեա՛լ ,კურთხეულ ,კურთხეულ,N.Abs.Sg,blessed
1810,8.17,εἶ,ես +դու [you],ხარ ,ყოფა,V.S2.Sg,be
1811,,,,"+შენ, ",შენ,PRON.Nom.Sg,you
1812,8.17,ὅτι ,զի ,რომელმან ,რომელ,PRON.Erg.Sg,which
1813,8.17,ἠλέησας ,ողորմեցար ,აკურთხენ ,კურთხ,V.S2.O3.Sg,bless
1814,8.17,δύο,երկոցունց ,ორნი ,ორ,Num.Nom.Pl,two
1815,8.17,μονογενεῖς ,միամօրուցս. ,იამავრნი ,იამავრ,N.Nom.Pl,only child
1816,8.17,καὶ,,და ,და,CONJ,and
1817,8.17,τοὺς γονεῖς,,მშობელნი ,მშობელ,N.Nom.Pl,parent
1818,8.17,αὐτῶν,,მათნი.,მათ,PRON.Gen.Pl,their
1819,,,,და,და,CONJ,and
1820,8.17,ποίησον ,արա՛ +դու ,მიეც  ,ც,V.S2.O3.Sg,give
1821,,,[you],,,,
1822,8.17,αὐτοῖς ,,მათ,იგინი,PRON.Dat.Pl,they
1823,8.17,ἔλεος ,զողորմութիւնս +,წყალობაჲ,წყალობა,N.Nom.Sg,mercy
1824,,,քո.[your] ,,,,
1825,8.17,καὶ ,,და ,და,CONJ,and
1826,8.17,σωτηρίαν ,,ცხორებაჲ ,ცხორება,N.Nom.Sg,life
1827,8.17,καὶ,,და ,და,CONJ,and
1828,8.17,συντέλεσον ,կատարեա՛ +,სრულ ჰყავ ,სრულ-ყოფა,V.S2.O3.Sg,complete
1829,,,դու [you],,,,
1830,8.17,τὴν ζωὴν ,զկեանս ,ცხორებაჲ ,ცხორება,N.Nom.Sg,life
1831,8.17,αὐτῶν ,սոցա ,მათი ,მათ,PRON.Gen.Pl,their
1832,8.17,μετὰ ἐλέους,,წყალობასა თანა ,წყალობა,N.Dat.Sg,mercy
1833,8.17,εὐφροσύνης,ուրախութեամբ:,სიხარულით.,სიხარულ,N.Inst.Sg,joy
1834,,,,,,,
1835,,GI,Arm,OGeo,Lemma,Gram,Eng
1836,8.18,καὶ,,და ,და,CONJ,and
1837,8.18,ἤλθοσαν,,მოვიდეს ,ვიდ,V.S3.Pl,come
1838,8.18,οἱ οἰκέται ,ծառայից ,მონანი იგი,მონა,N.Nom.Pl,slave
1839,8.18,καὶ,Եւ ,და  ,და,CONJ,and
1840,8.18,εἶπεν,հրամայեաց նա ,ჰრქუა,რქუ,V.S3.Pl,tell
1841,8.18,αὐτοῖς,իւրոց ,"მათ, ",იგინი,PRON.Nom.Pl,they
1842,8.18,χῶσαι ,խնուլ ,რაჲთა ,რაჲთა,CONJ,that
1843,,,,მიასხან,სხ,V.S3.O3.Pl,spill
1844,8.18,τὸν τάφον,զգերեզմանն:,"საფლავსა მას, ",საფლავ,N.Dat.Sg,grave
1845,8.18,πρὸ τοῦ ὄρθρον ,,"ვიდრე განთენებადმდე, ",განთენება,N.Adv.Sg,dawn
1846,8.18,γενέσθαι,,რაჲთა არავინ აგრძნეს.,გრძნ,V.S3.O3.Sg,feel
1847,,,,,,,
1848,,GI,Arm,OGeo,Lemma,Gram,Eng
1849,8.19,καὶ ,Եւ ,და ,და,CONJ,and
1850,8.19,Εδνα,,"ედნას, [edna-s]",ედნა,PN.Dat.Sg,Edna
1851,8.19,τῇ γυναικὶ ,,ცოლსა ,ცოლ,N.Dat.Sg,wife
1852,,,,"+თჳსსა,",თჳს,PRON.Dat.Sg,his
1853,8.19,εἶπεν,,"ჰრქუა, ",რქუ,V.S3.O3.Sg,tell
1854,8.19,ἐτοίμασον,արար ,რაჲთა მზა ყოს ,მზა-ყოფა,V.S3.O3.Sg,ready
1855,8.19,ἄρτους ,,პური ,პურ,N.Nom.Sg,bread
1856,8.19,πολλούς ,,დიდი. ,დიდ,ADJ.Nom.Sg,big
1857,8.19,καὶ ,,და ,და,CONJ,and
1858,8.19,εἰς τας βόας,,მროწლად ,მროწლ,N.Adv.Sg,herd of cattle
1859,8.19,ἔδραμεν,,მირბიოდა ,რბ,V.S3.Sg,run
1860,8.19,αὐτοῦ,,იგი. ,იგი,PRON.Nom.Sg,she
1861,8.19,καὶ,,და ,და,CONJ,and
1862,8.19,ἤγαγεν,,მოიბნა ,ბ,V.S3.O3.Sg,take
1863,,,,მიერ,მიერ,ADV,over there
1864,8.19,δύο ,,ორნი,ორ,Num.Nom.Pl,two
1865,8.19,βόας,,ზუარაკნი ,ზუარაკ,N.Nom.Pl,calf
1866,8.19,καὶ ,,და ,და,CONJ,and
1867,8.19,τέσσαρας ,չորեքտասան:,ოთხი,ოთხ,NUM.Nom.Sg,four
1868,8.19,κριοὺς,,ვერძი,ვერძ,N.Nom.Sg,ram
1869,8.19,καὶ ,,  და ,და,CONJ,and
1870,8.19,ἔταξεν,,ბრძანა ,ბრძან,V.S3.O3.Sg,order
1871,8.19,ἑτοιμάζειν,,მომზადებაჲ ,მომზადება,N.Nom.Sg,prepare
1872,8.19,αὐτούς,,მათი.,იგინი,PRON.Gen.Pl,they
1873,,,,,,,
1874,,,,,,,
1875,,GI,Arm,OGeo,Lemma,Gram,Eng
1876,8.2,καὶ,,და ,და,CONJ,and
1877,8.2,ἐκάλεσεν,,მოუწოდა ,წოდ,V.S3.O3.Sg,call
1878,8.2,Τωβιαν,,ტობიას [t'obia-s],ტობია,PN.Nom.Sg,Tobia
1879,8.2,ὤμοσεν,,ეფუცა ,ფუც,V.S3.O3.Sg,swear
1880,8.2,αὐτῷ,,მას ,იგი,PRON.Dat.Sg,he
1881,8.2,καὶ , Եւ ,და ,და,CONJ,and
1882,8.2,εἶπεν ,ասէ ,ჰრქუა:,რქუ,V.S3.O3.Sg,tell
1883,8.2,οὐ μὴ, մի՛  ,არა ,არა,PRT,not
1884,8.2,ἐξελθῃς,գնասցես +դու աստի  [you here],განხჳდე ,ვიდ,V.S2.Sg,go
1885,8.2,ἐκ τοῦ οἴκου,,სახლით,სახლ,N.Inst.Sg,house
1886,8.2,,,ჩემით ,ჩემ,PRON.Inst.Sg,my
1887,8.2,ἐὰν,մինչեւ  ,ვიდრე ,ვიდრე,CONJ,until
1888,8.2,δέκατεσσάρων,2չորեքտասան  ,მეათოთხმეტედ ,მეათოთხმეტ,NUM.Abs.Sg,fourteen
1889,8.2,ἡμερῶν,1աւուրք,"დღედმდე, ",დღე,N.Adv.Sg,day
1890,8.2,καὶ,,და,და,CONJ,and
1891,,ἵνα,,რაჲთა,რაჲთა,CONJ,that
1892,8.2,εὐφρανεῖς ,,ახარო,ხარ,V.S2.O3.Sg,inform glad
1893,8.2,τὴν ψυχὴν ,,სულსა ,სულ,N.Dat.Sg,soul
1894,8.2,τῆς θυγατρός ,,ასულისა ,ასულ,N.Gen.Sg,daughter
1895,8.2,μου ,,ჩემისასა ,ჩემ,PRON.Gen.Sg,my
1896,8.2,τὴν κατωδυνωμένην,,სალმობიერსა.,სალმობიერ,ADJ.Dat.Sg,ailing
1897,,,,,,,
1898,,GI,Arm,OGeo,Lemma,Gram,Eng
1899,8.21,καὶ ,եւ  ,და ,და,CONJ,and
1900,8.21,μοι,,ჩემთა მიერი  ,მე,PRON.Gen.Sg,I
1901,8.21,λάβε,առցես դու  ,მიიღე ,ღ,V.S2.O3.Sg,take
1902,8.21,τὸ ἥμισυ ,զկէս  ,ზოგი,ზოგ,N.Nom.Sg,some
1903,8.21,τῶν ὑπαρχόντων ,ընչից իմոց,მონაგებთა,მონაგებ,N.Gen.Pl,winned
1904,8.21,παραχρῆμα,,მეყსეულად,მეყსეულ,ADV,suddanly
1905,8.21,καὶ,եւ,და ,და,CONJ,and
1906,8.21,ὕπαγε,երթիցես + դու եւ աղջիկդ  [you and the girl],წარვედ ,ვედ,V.S2.Sg,go
1907,8.21,ὑγιαίνων,խաղաղութեամբ ,მშჳდობით ,მშჳდობა,N.Inst.Sg,piece
1908,8.21,πρὸς τὸν πατέρα ,առ հայրն ,მამისა ,მამა,N.Gen.Sg,father
1909,8.21,σου,քո. ,შენისა.,შენ,PRON.Gen.Sg,your
1910,8.21,καὶ ,եւ ,და ,და,CONJ,and
1911,8.21,τὰ λοιπά ,զայլն ամենայն առնուցուք` [but all other take],"ნეშტი იგი,",ნეშტ,N.Nom.Sg,remains
1912,,,,რაჲცა ,რაჲცა,CONJ,what
1913,,,,იყოს ,ყოფა,V.S3.Sg,be
1914,,,,"სხუაჲ,",სხუა,N.Nom.Sg,other
1915,8.21,ὅταν ,յորժամ ,ოდეს,ოდეს,ADV,when
1916,8.21,ἀποθάνω ,մեռանիցիմք ,მოვსწყდეთ,წყდ,V.S1.Pl,die
1917,8.21,ἐγώ,ես ,მე,მე,PRON.Nom.Sg,I
1918,8.21,καὶ,եւ ,და,და,CONJ,and
1919,8.21,ἡ γυνή ,կինս ,ცოლი,ცოლ,N.Nom.Sg,wife
1920,8.21,μου,իմ:,"ჩემი, ",ჩემ,PRON.Nom.Sg,my
1921,8.21,ὑμέτερόν,,თქუენი,თქუენ,PRON.Nom.Pl,your
1922,8.21,ἐστιν,,არს. ,არ-ს,V.S3.Sg,be
1923,8.21,θάρσει,,"ნუ გეშინინ, ",შინ,V.S3.Sg,fear
1924,8.21,παιδίον,,"შვილო,",შვილ,N.Voc.Sg,son
1925,8.21,ἐγώ,,მე ,მე,PRON.Nom.Sg,I
1926,8.21,ὁ πατὴρ,,მამაჲ   ,მამა,N.Nom.Sg,father
1927,8.21,σου,,შენი ,შენ,PRON.Gen.Sg,your
1928,,,,ვარ,ყოფა,V.S1.Sg,be
1929,8.21,καὶ,,და ,და,CONJ,and
1930,8.21,Εδνα,,ედნა [edna],ედნა,PN.Nom.Sg,Edna
1931,8.21,ἡ μήτηρ,,დედაჲ ,დედა,N.Nom.Sg,mother
1932,8.21,σου,,შენი ,შენ,PRON.Gen.Sg,your
1933,,,,არს.,არ-ს,V.S3.Sg,be
1934,9.1,τότε,Եւ ,მაშინ,მაშინ,ADV,then
1935,9.1,ἐκάλεσεν ,կոչեաց ,მოხედნა,ჴად,V.S3.O3.Sg,look
1936,9.1,Τωβιας ,Տուբի [T’ubi],ტობია [t'obia],ტობია,PN.Nom.Sg,Tobia
1937,9.1,τὸν Ραφαηλ ,զՀռափայէլ` [z-Hṙapayel],რაფაელს [rapael-s],რაფაელ,PN.Dat.Sg,Rafael
1938,9.1,καὶ ,եւ ,და ,და,CONJ,and
1939,9.1,εἶπεν ,ասէ ,ჰრქუა ,რქუ,V.S3.O3.Sg,tell
1940,9.1,αὐτῷ,ցնա. ,მას: ,იგი,PRON.Dat.Sg,him
1941,,,,,,,
1942,,,,,,,
1943,,GI,Arm,OGeo,Lemma,Gram,Eng
1944,9.2,ἄδελφε ,1Ե՛ղբայր,ძმაო,ძმა,N.Voc.Sg,brother
1945,9.2,Αζαρια , 2Ազարիա: [Azaria],"აზარია, [azaria]",აზარია,PN.Nom.Sg,Azaria
1946,9.2,παράλαβε,ա՛ռ +դու [you],წარიბენ ,ბ,V.S2.Sg,take
1947,9.2,ἐντεῦθεν,ընդ քեզ ,ამიერ ,ამიერ,ADV,hereout
1948,9.2,δύο ,երկուս ,ორნი ,ორ,NUM.Nom.Pl,two
1949,9.2,καμήλους ,ուղտս.,აქლემნი ,აქლემ,N.Nom.Pl,camel
1950,9.2,καὶ ,եւ  ,და  ,და,CONJ,and
1951,9.2,τέσσαρας ,,ოთხნი ,ოთხ,NUM.Nom.Pl,four
1952,9.2,οἰκέτας,,მონანი,მონა,N.Nom.Pl,slave
1953,9.2,καὶ , եւ ,და,და,CONJ,and
1954,9.2,πορεύθητι ,գնա՛ +դու [you] ,წარვედ ,ვედ,V.S3.Sg,go
1955,9.2,ἐν Ῥάγοις ,՛ի Հռագիւս  ,ჰრქად [hrka-d],ჰრაგა,PN.Adv.Sg,Hraga
1956,,,[Hṙag-ivs],,,,
1957,9.2,παρὰ Γαβαηλ ,"առ Գաբայէլ,  [Gabayel]",გაბაელისა [gabael-isa],გაბაელ,PN.Gen.Sg,Gabael
1958,9.2,καὶ ,,და ,და,CONJ,and
1959,9.2,δὸς ,,მიეც,ც,V.S2.O3.Sg,give
1960,9.2,αὐτῷ ,,მას ,იგი,PRON.Dat.Sg,him
1961,9.2,τὸ χειρόγραφον,,ჴელითწერილი ესე,ჴელითწერილ,N.Nom.Sg,handwritten
1962,9.2,καὶ ,եւ  ,და ,და,CONJ,and
1963,9.2,λάβε,առեալ pr զնա [from him] ,მოიღე ,ღ,V.S2.O3.Sg,take
1964,,,,მისგან,იგი,PRON.Gen.Sg,he
1965,9.2,τὸ ἀργύριον ,"զարծաթն անտի,  ",ვეცხლი იგი ,ვეცხლ,N.Nom.Sg,silver
1966,9.2,καὶ,,და ,და,CONJ,and
1967,9.2,ἄγε ,ածցես,მოიყვანე ,ყვან,V.S2.O3.Sg,bring
1968,9.2,αὐτὸν ,,იგიცა,იგი,PRON.Nom.Sg,it
1969,9.2,μετὰ σοῦ,ընդ քեզ  ,შენ თანა ,შენ,PRON.Dat.Sg,you
1970,9.2,εἰς τὸν γάμον,՛ի հարսանիսս,ქორწილსა ამას. ,ქორწილ,N.Dat.Sg,wedding
1971,,,,,,,
1972,,,,,,,
1973,,GI,Arm,OGeo,Lemma,Gram,Eng
1974,9.3.4,σὺ,,შენ ,შენ,PRON.Nom.Sg,you
1975,9.3.4,,,თჳთ,თჳთ,PRT,yourself
1976,9.3.4,γινώσκεις ,,"იცი, ",ც,V.S2.O3.Sg,know
1977,9.3.4,ὅτι ,,რამეთუ ,რამეთუ,CONJ,that
1978,9.3.4,ἀριθμῶν,,რაცხდეს ,რაცხ,V.S2.O3.Sg,count
1979,9.3.4,ὁ πατὴρ ,,მამაჲ ,მამა,N.Nom.Sg,father
1980,9.3.4,μου,,ჩემი ,ჩემ,PRON.Nom.Sg,my
1981,9.3.4,τὰς ἡμέρας ,,დღეთა ,დღე,N.Dat.Pl,day
1982,9.3.4,καὶ ,,და ,და,CONJ,and
1983,9.3.4,ἐὰν ,,უკუეთუ ,უკუეთუ,CONJ,whether
1984,9.3.4,χρονίσω ,,დავაყოვნოთ ,ყოვნ,V.S1.O3.Pl,delay
1985,,,,და,და,CONJ,and
1986,,,,დავაკლოთ ,კლ,V.S1.O3.Pl,lack
1987,9.3.4,ἡμέραν ,,დღე ,დღე,N.Nom.Sg,day
1988,9.3.4,μίαν ,,"ერთ ოდენ, ",ერთ,NUM.Abs.Sg,one
1989,9.3.4,,,cდა,და,CONJ,and
1990,9.3.4,λυπήσω ,,შეწუხნეს ,წუხ,V.S1.Sg,sad
1991,9.3.4,,,მამაჲ ,მამა,N.Nom.Sg,father
1992,9.3.4,,,ჩემი.,ჩემ,PRON.Nom.Sg,my
1993,9.3.4,καὶ ,,და ,და,CONJ,and
1994,9.3.4,Ραγουηλ ,Հռագուէլ [Hṙaguel] +եթէ [that],ჰრაგუელ [hraguel],ჰრაგუელ,PN.Erg.Sg,Hraguel
1995,9.3.4,ὤμοσεν ,երդուաւ ,ფუცა,ფუც,V.S2.O3.Sg,swear
1996,9.3.4,μὴ , ո՛չ ,არა,არა,PRT,not
1997,9.3.4,ἐξελθεῖν ,արձակեմ ,განტევებაჲ ,განტევება,N.Nom.Sg,release
1998,9.3.4,με,զքեզ:[you],ჩემი ,ჩემ,PRON.Nom.Sg,my
1999,9.3.4,δεκατέσσαρας ,,ათოთხმეტ ,ათოთხმეტ,NUM.Abs.Sg,fourteen
2000,,,,,,,
2001,,,,,,,
2002,9.3.4,ἡμέρας ,,"დღე, ",დღე,N.Nom.Sg,day
2003,,,,რაჲთა ,რაჲთა,CONJ,that
2004,,,,ვიყოფდი ,ყოფა,V.S1.Sg,be
2005,,,,,,,
2006,9.3.4,παρ αὐτῷ ,,მის თანა,იგი,PRON.Gen.Sg,he
2007,9.3.4,καὶ ,,და,და,CONJ,and
2008,9.3.4,οὐ ,,ვერ,ვერ,PRT,not
2009,9.3.4,δυνήσομαι ,,ჴელ-მეწიფების,ჴელწიფება,V.S1.O3.Sg,can
2010,9.3.4,ἀθετῆσαι,,შეურაცხყოფად ,შეურაცხყოფა,N.Adv.Sg,insult
2011,9.3.4,τὸν ὅρκον ,,ფიცი ,ფიც,N.Nom.Sg,swear
2012,9.3.4,αὐτοῦ,,მისი. ,მის,PRON.Gen.Sg,his
2013,,,,,,,
2014,,GI,Arm,OGeo,Lemma,Gram,Eng
2015,9.5,καὶ ,Եւ  ,მაშინ ,მაშინ,ADV,then
2016,9.5,ἐπορεύθη ,գնա՛ց ,წარემართა ,მართ,V.S3.Sg,go
2017,9.5,Ραφαηλ ,Հռափայէլ` ,რაფაელ [rapael],რაფაელ,PN.Adv.Sg,Rafael
2018,,, [Hṙapayel],,,,
2019,9.5,καὶ,,და ,და,CONJ,and
2020,9.5,οἱ οἰκέται,,მონანი იგი ,მონა,N.Nom.Pl,slave
2021,9.5,αὐτοῦ,,მის თანა ,იგი,PRON.Gen.Sg,he
2022,9.5,καὶ ,,და,და,CONJ,and
2023,9.5,εἰς Ῥάγας ,,ჰრაგად  [hraga-d],ჰრაგა,PN.Adv.Sg,Hraga
2024,9.5,ἧλθον,,მოვიდეს,ვიდ,V.S3.Sg,come
2025,9.5,πρὸς Γαβαήλ,"առ Գաբայելայ,  [Gabayelay]",გაბაელისა [gabael-isa],გაბაელ,PN.Dat.Sg,Gabael
2026,9.5, καὶ,,და,და,CONJ,and
2027,9.5,ηὐλίσθη ,հանգեաւ  ,დაადგრეს,დგრ,V.S3.Sg,stay
2028,9.5,ἐκεῖ,,მუნ.,მუნ,ADV,there
2029,9.5,καὶ,եւ  ,და ,და,CONJ,and
2030,9.5,ἔδωκεν,ետ  ,მისცა ,ც,V.S3.O3.Sg,give
2031,9.5,Ραφαὴλ,,რაფაელ [rapael],რაფაელ,PN.Dat.Sg,Rafael
2032,9.5,τὸ χειρόγραφον ,զգիր մուրհակին.  ,ჴელითწერილი იგი ,ჴელითწერილ,N.Nom.Sg,handwritten
2033,,,,+გაბაელს [gabael-s],გაბაელ,PN.Dat.Sg,Gabael
2034,9.5,καὶ,,და,და,CONJ,and
2035,9.5,ὑπέδειξεν ,,აუწყა,უწყ,V.S3.O3.Sg,tell
2036,9.5,αὐτῷ,,მას,იგი,PRON.Dat.Sg,he
2037,9.5,περὶ Τωβιου ,,"ტობიაჲსთჳს, [t'obia-jstws]",ტობია,PN.Gen.Sg,Tobia
2038,9.5,ὅτι ,,ვითარმედ ,ვითარმედ,CONJ,that
2039,9.5,ἔλαβεν ,,მოიყვანა ,ყვან,V.S3.O3.Sg,bring
2040,,,,მან,იგი,PRON.Erg.Sg,he
2041,9.5,γυναῖκα ,,ცოლად ,ცოლ,N.Adv.Sg,wife
2042,9.5,τὴν θυγατέρα,,ასული ,ასულ,N.Nom.Sg,daughter
2043,9.5,Ραγουὴλ,,ჰრაგუელისი [hraguel-isi],ჰრაგუელ,PN.Gen.Sg,Hraguel
2044,9.5,ἐστιν,,არს ,არ-ს,V.S3.Sg,be
2045,,,,იგი,იგი,PRON.Nom.Sg,he
2046,9.5,ἐκεῖ,,მუნ. ,მუნ,ADV,there
2047,9.5,καὶ,,და ,და,CONJ,and
2048,9.5,καλεῖ ,,ხადეს,ხად,V.S3.O3.Sg,bring
2049,9.5,αὐτὸν ,,მას,იგი,PRON.Dat.Sg,she
2050,9.5,εἰς τὸν γάμον ,,ქორწინსა მას,ქორწილ,N.Dat. Sg,wedding
2051,9.5,καὶ ,,და ,და,CONJ,and
2052,9.5,ἀνέστη,,აღდგა,დეგ,V.S3.Sg,stand
2053,9.5,Γαβαὴλ,,გაბაელ [gabael] ,გაბაელ,PN.Abs.Sg,Gabael
2054,9.5,καὶ,եւ  ,და ,და,CONJ,and
2055,9.5,ἐξήνεγκε,եբեր +նմա   [he] ,მოიხუნა ,ხუნ,V.S3.O3.Sg,bring
2056,9.5,τὰ θυλάκια ,զպարկսն,გუდანი იგი,გუდა,N.Nom.Sg,bag
2057,9.5,καὶ,,და,და,CONJ,and
2058,9.5,ἔδειξε,,უჩუენნა,ჩუენ,V.S3.O3.Sg,show
2059,9.5,τὰς σφραγῖδας,"կնքօքնհանդերձ,  ",ბეჭედნი.,ბეჭედ,N.Nom.Pl,seal
2060,9.5,καὶ,,და,და,CONJ,and
2061,9.5,ἠρίθμησε,,აღრაცხეს,რაცხ,V.S3.O1.Pl,count
2062,9.5,τὸ ἀργύριον,,ვეცხლი იგი,ვეცხლ,N.Nom.Sg,silver
2063,9.5,καὶ ,եւ  ,და ,და,CONJ,and
2064,9.5,ἐπέθξκεν,ետ  ,აჰკიდეს ,კიდ,V.S3.O3.Pl,hang
2065,9.5,ἐπὶ τὰς καμήλους,,აქლემთა მათ ,აქლემ,N.Dat.Pl,camel
2066,,,,თანა,თანა,PRT,with
2067,,,,,,,
2068,,GI,Arm,OGeo,Lemma,Gram,Eng
2069,9.6,καὶ ,Եւ ,და ,და,CONJ,and
2070,,,,,,,
2071,9.6,ὤρθρευσαν ,կանխեալ +ընդ առաւօտսն`[in the morning],აღიმსთუეს ,მსთუ,V.S3.Pl,go
2072,,,,განთიად.,განთიად,N.Abs.Sg,dawn
2073,9.6,καὶ ,,და ,და,CONJ,and
2074,9.6,ἤλθοσαν ,գնացին +նոքա [they],მოვიდეს ,ვიდ,V.S3.Pl,come
2075,,,,ზოგად ,ზოგად,N.Abs,some
2076,,,,+გაბაელის [gabael-is] ,გაბაელ,PN.Gen.Sg,Gabael
2077,,,,თანა,თანა,PRT,with
2078,9.6,εἰς τὸν γάμον ,՛ի հարսանիս +անդր: [there] ,ქორწილსა მას ,ქორწილ,N.Dat.Sg,wedding
2079,9.6,εἰς τὰ Ραγουηλ ,,რაგუელისსა [raguel-issa],ჰრაგუელ,PN.Gen.Sg,Hraguel
2080,9.6,καὶ ,,და ,და,CONJ,and
2081,9.6,εὗρον ,,პოეს,პოვ,V.S3.O3.Pl,find
2082,9.6,Τωβιαν ,,ტობია [t'obia],ტობია,PN.Nom.Sg,Tobia
2083,9.6,ἀνακείμενον ,,ინაჴითმჯდომარე. ,ინაჴითმჯდომარე,ADJ.Nom.Sg,recline
2084,,,,და,და,CONJ,and
