,Unnamed: 0,Grc,Arm,O,Lemma,Gram,Eng
2385,5.16,,,მე,მე,PRON.Nom.Sg,I
2386,5.16,ἀπελευσόμεθα ,×,წარვიდე ,ვიდ,V.S1.Sg,go
2387,,,,,,,
2388,5.16,,,ძისა,ძე,N.Gen.Sg,son
2389,5.16,,,შენისა ,შენ,PRON.Gen.Sg,your
2390,5.16,,,თანა ,თანა,PRT,with
2391,5.16,,,და ,და,CONJ,and
2392,5.16,,,მოვიდეთ ,ვიდ,V.S1.Pl,come
2393,5.16,ὑγιαίνοντες ,×,მშჳდობით.,მშჳდობა,N.Inst.Sg,piece
2394,,,,,,,
2395,,,,,,,
2396,,,,,,,
2397,,GI,Arm,OGeo,Lemma,Gram,Eng
2398,5.17,καὶ ,×,და ,და,CONJ,and
2399,5.17,ἐκάλεσεν ,×,მოუწოდა ,წოდ,V.S3.O3.Sg,call
2400,,,,+ტობი [t'obi],ტობი,PN.Erg.Sg,Tobit
2401,5.17,τὸν υἱὸν ,×,ძესა,ძე,N.Dat.Sg,son
2402,5.17,αὐτοῦ,×,თჳსსა,თჳს,PRON.Gen.Sg,self
2403,5.17,καὶ,Եւ ,და ,და,CONJ,and
2404,5.17,εἶπεν ,×,ჰრქუა,რქუ,V.S3.O3.Sg,tell
2405,5.17,παιδίον,×,შვილო,შვილ,N.Voc.Sg,son
2406,5.17,ἔξελθε ,Գնա՛ + դու որդեակ  [you son],განვედ ,ვედ,V.S2.Sg,go
2407,5.17,μετὰ τοῦ ἀδελφοῦ ," ընդ առնդ + ընդ այդմիկ, [with that]",ძმისა შენისა თანა ,ძმა,N.Gen.Sg,brother
2408,5.17,σου,×,,შენ,PRON.Gen.Sg,your
2409,,,,და,და,and,and
2410,,,,მზა ,მზა,N.Nom.Sg,ready
2411,,,,იყავ,ყოფა,V.S2.Sg,be
2412,5.17,ὁ δὲ ,այլ,რამეთუ,რამეთუ,CONJ,that
2413,5.17,ὁ θεὸς,Աստուած`,"ღმერთმან,",ღმერთ,N.Gen.Sg,God
2414,,ὁ ἐν,×,რომელი არს,რომელ,PRON.Nom.Sg,which
2415,5.17,τῷ οὐρανῷ,×,"ცათა შინა,",ცა,N.Dat.Pl,sky
2416,5.17,διασώσαι,յաջողեսցէ՛,მიგიყვანენ,ყვან,V.S2.Pl,bring
2417,5.17,ὑμᾶς,"ձեր, ",თქუენ,თქუენ,PRON.Nom.Pl,you
2418,5.17,ἐκεῖ,×,,,,
2419,,,,მშჳდობით,მშჳდობა,N.Inst.Sg,piece
2420,5.17,καὶ ,եւ,და,და,CONJ,and
2421,5.17,ἀποκαταστήσαι ,×,მოგაქციენ,ქეც,V.S2.Pl,turn
2422,5.17,ὑμᾶς ,×,თქუენ,თქუენ,PRON.Nom.Pl,you
2423,5.17,ὑγιαίνοντας ,×,ცოცხლებით.,ცოცხალ,N.Inst.Sg,alive
2424,5.17,καὶ,×,და,და,CONJ,and
2425,5.17,ὁ ἄγγελος ,հրեշտակն  ,ანგელოზი ,ანგელოზ,N.Nom.Sg,angel
2426,5.17,αὐτοῦ ,նորա  ,მისი ,მის,PRON.Gen.Sg,his
2427,5.17,συμπορευθήτω ,ուղեկի՛ց լիցի  ,იყოს ,ყოფა,V.S3.Sg,be
2428,5.17,ὑμῖν ,ձեզ,თქუენ თანა,თქუენ,PRON.Dat.Pl,with you
2429,5.17,καὶ ,Եւ ,და ,და,CONJ,and
2430,,,,მზა-იყვეს,მზა-ყოფა,V.S3.O3.Pl,ready
2431,,,,საგზალი ,საგზალ,N.Nom.Sg,victual
2432,,,,და ,და,CONJ,and
2433,5.17,ἐξῆλθεν ,ելին ,წარემართნეს,მართ,V.S3.Pl,go
2434,5.17,πορευθῆναι , 1գնացին ,განსლვად.,განსლვა,N.Adv.Sg,go
2435,5.17,καὶ,եւ ,და,და,CONJ,and
2436,5.17,ἐφίλησεν,×,ამბორს-უყო,ამბორს-ყოფა,V.S3.O3.Sg,kiss
2437,5.17,τὸν πατέρα ,×,მამასა,მამა,N.Dat.Sg,father
2438,5.17,αὐτοῦ ,×,თჳსსა,თჳს,PRON.Gen.Sg,sel
2439,5.17,καὶ ,×,და,და,CONJ,and
2440,5.17,τὴν μητέρα,×,დედასა ,დედა,N.Dat.Sg,mother
2441,,,,თჳსსა. ,თჳს,PRON.Dat.Sg,his
2442,5.17,εἶπεν ,×,ჰრქუა,რქუ,V.S3.O3.Sg,tell
2443,5.17,αὐτῷ ,×,მას,იგი,PRON.Dat.Sg,he
2444,5.17,Τωβιθ ,×,ტობი: [t'obi],ტობი,PN.Gen.Sg,Tobit
2445,5.17,ὑγιαίνων,×,ცოცხლებით.,ცოცხალ,N.Inst.Sg,alive
2446,5.17,πορεύου ,×,წარვედ,ვედ,V.S2.Sg,go
2447,,,,,,,
2448,,GI,Arm,OGeo,Lemma,Gram,Eng
2449,5.18,καὶ,×,და ,და,CONJ,and
2450,5.18,ἔκλαυσεν,5լալով.,ტიროდა,ტირ,V.S3.Sg,cry
2451,5.18,ἡ μήτηρ ,3մայրն ,დედაჲ ,დედა,N.Nom.Sg,mother
2452,5.18,αὐτοῦ,4նորա ,მისი. ,მის,PRON.Gen.Sg,his
2453,5.18,εἶπεν ,2ասէ ,ჰრქუა ,რქუ,V.S3.O3.Sg,tell
2454,,,,მას,იგი,PRON.Dat.Sg,him
2455,5.18,πρὸς Τωβιτ ,Տուբիթ` [T'ubit],ტობის: [t'obi-s],ტობი,PN.Dat.Sg,Tobit
2456,5.18,τί ,զի՞,რაჲსა ,რაჲსა,CONJ,why
2457,5.18,ἐξαπέστειλας,արձակեցեր ,წარავლინე ,ვლინ,V.S2.O3.Sg,send
2458,5.18,τὸ παιδίον ,զորդեակն ,ყრმაჲ ესე?,ყრმა,N.Nom.Sg,young man
2459,5.18,ἢ ,×,ანუ,ანუ,CONJ,or
2460,5.18,οὐχὶ ,ո՞չ դա՛ ,არა,არა,PRT,not
2461,5.18,αὐτὸς,×,ეგე ,ეგე,PRON.Nom.Sg,this
2462,5.18,ἐστιν ,1է ,არს,არ-ს,V.S3.Sg,be
2463,5.18,ῥάβδος,2ցուպ ,კუერთხი ,კუერთხ,N.Nom.Sg,rod
2464,,,,მე,მე,PRON.Nom.Sg,I
2465,,,,და,და,CONJ,and
2466,,,,შენისა,შენ,PRON.Gen.Sg,your
2467,5.18,τῆς χειρὸς ,3ծերութեան [of old age],ჴელისაჲ ,ჴელ,N.Gen.Sg,hand
2468,5.18,καὶ ,×,და ,და,CONJ,and
2469,5.18,αὐτὸν ,×,ესე,ესე,PRON.Nom.Sg,this
2470,5.18,ἐκπορεύεσθαι ,ելանել ,განვალს ,ვალ,V.S3.Sg,go
2471,5.18,καὶ ,եւ ,და ,და,CONJ,and
2472,5.18,ἐν τῷ εἰσπορεύεσθαι ,մտանել ,შემოვალს,ვალ,V.S3.Sg,enter
2473,5.18,ἐνώπιον ,առաջի ,ჩუენ ზედა.,ჩუენ,PRON.Dat.Sg,our
2474,5.18,ἡμῶν,մեր:,,ზედა,ADV,over
2475,,,,,,,
2476,,,,,,,
2477,,GI,Arm,OGeo,Lemma,Gram,Eng
2478,,,,ყოველი,ყოველ,N.Nom.Sg,each
2479,5.19,ἀργύριον ,Արծաթ ,ვეცხლი ,ვეცხლ,N.Nom.Sg,silver
2480,,,,,,,
2481,5.19,τῷ ἀργυρίῳ ,արծաթոյ ,ვეცხლსა ,ვეცხლ,N.Dat.Sg,silver
2482,5.19,φθάσαι ,ժամանեսցէ. ,"ეწიოს, ",წი,V.S3.Sg,arrive
2483,5.19,ἀλλὰ ,այլ ,არამედ ,არამედ,CONJ,but
2484,5.19,περίψημα ,2փոխանակ ,ნასხოვრ,ნასხოვრ,N.Abs.Sg,offscouring
2485,5.19,γένοιτο,1եղիցի,იყავნ,ყოფა,V.S2.Sg,be
2486,5.19,τοῦ παιδίου ,3որդեկին ,ძისა ,ძე,N.Gen.Sg,son
2487,5.19,ἡμῶν ,4մերոյ:,ჩემისა.,ჩემ,PRON.Gen.Sg,my
2488,,,,,,,
2489,,GI,Arm,OGeo,Lemma,Gram,Eng
2490,5.2,ὡς ,Քանզի ,ვითარცა ,ვითარცა,CONJ,as
2491,5.2,δέδοται ,պատրաստեալս +է [is],მოცემულ ,მოცემულ,N.Abs.Sg,given
2492,,,,არს ,არ-ს,V.S3.Sg,be
2493,5.2,ἡμῖν ,մեզ ,ჩუენდა ,ჩუენ,PRON.Dat.Sg,we
2494,5.2,ζῆν ,,ცხორებად   ,ცხორება,N.Adv.Sg,life
2495,5.2,παρὰ τοῦ κυρίου ,յԱստուծոյ` ,"უფლისა მიერ, ",უფალ,N.Gen.Sg,Lord
2496,5.2,τοῦτο ,×,ეგრეცა ,ეგრეცა,Adv,so
2497,5.2,ὑπάρχει,×,ვცხონდეთ.,ცხონ,V.S1.Pl,salcation
2498,,,,,,,
2499,,GI,Arm,OGeo,Lemma,Gram,Eng
2500,5.21,καὶ ,Եւ ,და ,და,CONJ,and
2501,5.21,εἶπεν ,ասէ,ჰრქუა,რქუ,V.S3.O3.Sg,tell
2502,5.21,Τωβιτ ,Տուբիթ.[T'ubit],ტობი: [t'obi],ტობი,PN.Erg.Sg,Tobit
2503,5.21,μὴ , Մի՛ + լիցի քեզ տրտմութիւն [be sadness with you],ნუ ,ნუ,PRT,not
2504,5.21,λόγον ,×,"გეშინინ, ",შინ,V.S2.Sg,fear
2505,5.21,ὑγιαίνων,ողջութեամբ pr զի [that],ცოცხლებით ,ცოცხლ,N.Inst.Sg,alive
2506,5.21,ἐλεύσεται,"եկեսցէ, ",მოვალს,ვალ,V.S3.Sg,come
2507,5.21,μὴ ,×,ნუ ,ნუ,PRT,not
2508,5.21,φοβοῦ ,×,"გეშინინ, ",შინ,V.S2.Sg,fear
2509,5.21,ἀδελφή,×,დაო! ,და,N.Voc.Sg,sister
2510,,,,,,,
2511,,,,,,,
2512,,GI,Arm,OGeo,Lemma,Gram,Eng
2513,5.22,ἄγγελος,2 հրեշտակ+նորա [his]  ,ანგელოზი ,ანგელოზ,N.Nom.Sg,angel
2514,5.22,ἀγαθὸς ,բարի,სახიერი ,სახიერ,N.Nom.Sg,good
2515,5.22,συμπορεύσεται ,առաջնորդէ՛  ,თანა-უვიდოდის ,ვიდ,V.S2.Sg,go with
2516,5.22,αὐτῷ ,"նորա,  ",მათ,იგი,PRON.Dat.Pl,they
2517,5.22,καὶ ,եւ  ,და ,და,CONJ,and
2518,5.22,εὐοδωθήσεται ,աջողեսցէ  ,წარემართოს,მართ,V.S3.Sg,go
2519,5.22,ἡ ὁδὸς,զճանապարհս  ,გზაჲ ,გზა,N.Nom.Sg,road
2520,5.22,αὐτοῦ ,նորա.  ,მისი ,მის,PRON.Nom.Sg,his
2521,5.22,καὶ ,եւ  ,და ,და,CONJ,and
2522,5.22,ὑποστρέψει ,դարձցի՛ +այսրէն [this],მოჲქცეს,ქც,V.S3.Pl,turn
2523,5.22,ὑγιαίνων,ողջութեամբ,ცოცხლებით.,ცოცხლ,N.Inst.Sg,alive
2524,,,,,,,
2525,,GI,Arm,OGeo,Lemma,Gram,Eng
2526,5.23,,,მაშინ ,მაშინ,ADV,then
2527,5.23,ἐσίγησεν,դադարեաց pr ապա [then],დასცხრა ,ცხრ,V.S3.Sg,calm
2528,5.23,κλαίουσα, 2՛ի լալոյ ,ტირილად,ტირილ,N.Adv.Sg,cry
2529,,,1մայրն[mother],დედაჲ ,დედა,N.Nom.Sg,mother
2530,,,անտի: [there],მისი  ,მის,PRON.Nom.Sg,his
2531,6.1,καὶ ,,და ,და,CONJ,and
2532,6.1,ἐξῆλθεν ,,განვიდა ,ვიდ,V.S3.Sg,go
2533,6.1,τὸ παιδίον,,ყრმაჲ იგი,ყრმა,N.Nom.Sg,young man
2534,6.1,καὶ ,,და ,და,CONJ,and
2535,6.1,ὁ ἄγγελος,,ანგელოზი იგი,ანგელოზ,N.Nom.Sg,angel
2536,6.1,καὶ ,,და ,და,CONJ,and
2537,6.1,ἐξῆλθεν ,,"წარემართნეს, ",მართ,V.S3.Pl,go
2538,6.1,,,და,და,CONJ,and
2539,6.1,ὁ κύων ,,ძაღლი იგი ,ძაღლ,N.Nom.Sg,the dog
2540,6.1,μετ᾽ αὐτοῦ ,,მათ თანა. ,იგინი,PRON.Nom.Pl,they
2541,6.1,καὶ ,Եւ +նոքա  [they],და,და,CONJ,and
2542,6.1,πορευόμενοι ,գնացին  ,მოვიდეს ,ვიდ,V.S3.Pl,come
2543,6.1,ἐπὶ τὸν Τίγριν ,"2Դկղ՛աթ,  [Dk'łat]",ვიდრე ,ვიდრე,CONJ,until
2544,,,,,,,
2545,,,,,,,
2546,6.1,ποταμὸν ,1՛ի գետն  ,მდინარედ,მდინარე,N.Adv.Sg,river
2547,6.1,,,ტიგრისამდე [t'igris-admde],ტიგრის,PN.Adv.Sg,Tigris
2548,6.1,καὶ ,եւ  ,და ,და,CONJ,and
2549,6.1,ηὐλίζοντο ,հանգեան  ,დადგრეს ,დგერ,V.S3.Pl,stay
2550,,,,განსუენებად,განსუენება,N.Adv.Sg,rest
2551,6.1,ἐκεῖ,անդ +առ ափամբն [by the beach],მუნ. ,მუნ,ADV,there
2552,,,,,,,
2553,  ,GI,Arm,OGeo,Lemma,Gram,Eng
2554,6.2,καὶ,Եւ ,და ,და,CONJ,and
2555,6.2,κατέβη ,էջ ,შთავიდა  ,ვიდ,V.S3.Sg,go
2556,6.2,παιδάριον ,պատանեակն ,ყრმაჲ იგი,ყრმა,N.Nom.Sg,young man
2557,6.2,ποταμόν,յեզր գետոյն. ,მდინარესა მას,მდინარე,N.Dat.Sg,river
2558,6.2,περινίψασθαι ,լուանա՛լ ,დაბანად ,დაბანა,N.Adv.Sg,wash
2559,6.2,τοὺς πόδας ,×,პირისა. ,პირ,N.Gen.Sg,face
2560,6.2,καὶ ,եւ ,და ,და,CONJ,and
2561,6.2,ἀνεπήδησεν ,վազեաց ,მოეხჳა ,ხვ,V.S3.O3.Sg,coil
2562,6.2,ἰχθὺς ,ձուկն +մի [one],თევზი ,თევზ,N.Nom.Sg,fish
2563,6.2,τὸν πόδα,,ფერჴთა ,ფერჴ,N.Dat.Pl,foot
2564,6.2,,,"+მისთა, ",მის,PRON.Gen.Sg,his
2565,6.2,καὶ ,,და ,და,CONJ,and
2566,6.2,ἔκραξεν,,ჴმა-ყო ,ჴმა-ყოფა,V.S3.Sg,cry
2567,6.2,,,ყრმამან მან. ,ყრმა,N.Erg.Sg,the boy
2568,,,,,,,
2569,,,,,,,
2570,,GI,Arm,OGeo,Lemma,Gram,Eng
2571,6.3,ὁ δὲ ,Եւ ,და ,და,CONJ,and
2572,6.3,εἶπεν ,ասէ ,ჰრქუა,რქუ,V.S3.O3.Sg,tell
2573,6.3,ἄγγελος ,հրեշտակն ,ანგელოზმან: ,ანგელოზ,N.Erg.Sg,angel
2574,6.3,ἐπιλαβοῦ ,հար` կա՛լ  pr Բո՛ւռն [with fist],შებმა-უყავ ,შებმა-ყოფა,V.S2.O3.Sg,strike
2575,,,,,,,
2576,6.3,καὶ,,და,და,CONJ,and
2577,6.3, ἐγκρατὴς,,შეიპყარ ,პყარ,V.S2.O3.Sg,seize
2578,6.3,,,+ეგე! ,ეგე,PRON.Nom.Sg,it
2579,6.3,καὶ,Եւ ,და,და,CONJ,and
2580,6.3,ἀνέβαλεν ,հան ,აღმოჲღო ,ღ,V.S3.O3.Sg,take
2581,6.3,τὸν ἰχθὺν ,"2զձուկն, ",თევზი იგი,თევზ,N.Nom.Sg,fish
2582,6.3,ἐπὶ τὴν γῆν,՛ի ցամաք:,ჴმელად ,ჴმელ,ADJ.Adv.Sg,dry
2583,6.3,,,ქუეყანად. ,ქუეყანა,N.Adv.Sg,land
2584,,,,,,,
2585,,GI,Arm,OGeo,Lemma,Gram,Eng
2586,6.4,εἶπεν ,ասէ  ,ჰრქუა,რქუ,V.S3.O3.Sg,tell
2587,6.4,ὁ ἄγγελος ,հրեշտակն.  ,ანგელოზმან მან  ,ანგელოზ,N.Erg.Sg,the angel
2588,6.4,αὐτῷ ,ցնա  ,ყრმასა მას:,ყრმა,N.Dat.Sg,young man
2589,6.4,ἀνάτεμε ,Բա՛ց ,განაპე ,პ,V.S2.O3.Sg,cut
2590,,,+դու զփոր  [you belly],,,,
2591,6.4,τὸν ἰχθὺν ,"ձկանդ,  ",ეგე ,ეგე,PRON.Nom.Sg,it
2592,6.4,καὶ ,եւ  ,და ,და,CONJ,and
2593,6.4,ἔξελε  ,հա՛ն  ,გამოუღე ,ღ,V.S2.O3.Sg,take
2594,6.4,τὴν καρδίαν,զսիրտդ  ,გული ,გულ,N.Nom.Sg,heart
2595,6.4,τὸ ἧπαρ ,զլեարդդ`,ნავღელი ,ნავღელ,N.Nom.Sg,bile
2596,6.4,καὶ , եւ  ,და ,და,CONJ,and
2597,6.4,τὴν χολὴν ,"զլեղիդ,  ",ტყირბი ,ტყირბ,N.Nom.Sg,spleen
2598,6.4,καὶ ,եւ  ,და ,და,CONJ,and
2599,6.4,ἀπόθες ,դի՛ր,დადევ ,დ,V.S2.O3.Sg,put
2600,6.4,αὐτὰ,,ეგე,ეგე,PRON.Nom.Sg,it
2601,6.4,ἀσφαλῶς,զգուշութեամբ,"კრძალულად,",კრძალულ,N.Adv.Sg,carefully
2602,6.4,καὶ ,եւ  ,და ,და,CONJ,and
2603,6.4,χρήσιμον,,საჴმარ ,საჴმარ,N.Ads.Sg,use
2604,6.4,,,არს ,არ-ს,V.S3.Sg,be
2605,6.4,,,ეგე ,ეგე,PRON.Nom.Sg,it
2606,6.4,εἰς φάρμακον ,,წამლად.,წამალ,N.Adv.Sg,medicine
2607,,,,,,,
2608,,,,,,,
2609,,GI,Arm,OGeo,Lemma,Gram,Eng
2610,6.5,καὶ ,Եւ ,და ,და,CONJ,and
2611,,,,,,,
2612,6.5,ἐποίησεν ,արար,ყო ,ყოფა,V.S3.O3.Sg,do
2613,6.5,,,ეგრე ,ეგრე,PRT,so
2614,6.5,τὸν δὲ ,եւ ,ხოლო ,ხოლო,CONJ,and
2615,6.5,ἰχθὺν ,զձուկնն,თევზი იგი ,თევზ,N.Nom.Sg,fish
2616,6.5,ὀπτήσαντες ,խորովեցին +եւ [and],შეწუეს,წუ,V.S3.O3.Sg,fry
2617,6.5,καὶ,×,და,და,CONJ,and
2618,6.5,ἔφαγον,կերան. ,შეჭამეს ,ჭამ,V.S3.O3.Sg,eat
2619,,,,,,,
2620,6.5,καὶ,×,და ,და,CONJ,and
2621,,,,,,,
2622,6.5,,,ნეშტი იგი,ნეშტ,N.Nom.Sg,the remains
2623,,,,,,,
2624,6.5,ἀφῆκεν ,×,დაჰმარხეს,მარხ,V.S3.O3.Sg,burrry
2625,6.5,ἡλισμένον,×,საგზლად,საგზალ,N.Adv.Sg,provisions
2626,,,,,,,
2627,,,,,,,
2628,,GI,Arm,OGeo,Lemma,Gram,Eng
2629,6.6,καὶ ,եւ +ապա [then],და ,და,CONJ,and
2630,6.6,ὥδευον ,գնացին,წარვიდეს ,ვიდ,V.S3.Sh,go
2631,6.6,ἀμφότεροι,երկոքեան ,ორნივე ,ორნივე,N.Nom.Sg,both
2632,,,"՛ի միասին,",,,,
2633,6.6,ἕως ,մինչեւ ,და ,და,CONJ,and
2634,6.6,ἤγγισαν ,մօտ եղեն ,მოვიდეს ,ვიდ,V.S3.Pl,come
2635,,,,ვიდრე,ვიდრე,ADV,until
2636,6.6,εἰς Μηδίαν,յԵկբատանս: [y-Ek'bat'an-s],ხუჟიკეთამდე. [xužik'-etamde] ,ხუჟიკეთ,PN.Adv.Sg,Media
2637,,,,,,,
2638,,,,,,,
2639,,GI,Arm,OGeo,Lemma,Gram,Emg
2640,6.7,καὶ,Եւ ,და,და,CONJ,and
2641,6.7,εἶπεν ,ասէ  ,ჰრქუა,რქუ,V.S3.O3.Sg,tell
2642,6.7,τὸ παιδάριον ,պատանեակն  ,ტობია [t'obia],ტობია,PN.Erg.Sg,Tobia
2643,6.7,τῷ ἀγγέλῳ ,ցհրեշտակն.  ,ანგელოზსა: ,ანგელოზ,N.Dat.Sg,angel
2644,6.7,τί ,վասն ո՞յր  ,რაჲ ,რა,PRON.Nom.Sg,what
2645,6.7,τὸ φάρμακον,,წამალი ,წამალ,N.Abs.Sg,medicine
2646,6.7,ἐστιν ,բարձաք ,არს ,არ-ს,V.S3.Sg,be
2647,6.7,,,ესე,ესე,"PRON,Nom.Sg",this
2648,,,,,,,
2649,,,,,,,
2650,,GI,Arm,OGeo,Lemma,Gram,Eng
2651,6.7,εἶπεν ,ասէ  ,ჰრქუა,რქუ,V.S3.O3.Sg,tell
2652,6.8,ἡ καρδία,Սի՛րտդ`  ,გული ,გულ,N.Nom.Sg,heart
2653,6.8,καὶ ,,და ,და,CONJ,and
2654,6.8,τὸ ἧπαρ ,"լեարդդ,  ",ტყირბი ,ტყირბ,N.Nom.Sg,spleen
2655,6.8,κάπνισον ,,კუმევად ,კუმევა,N.Adv.Sg,incense
2656,6.8,ἐνώπιον ,,წინაშე ,წინაშე,ADV,before
2657,6.8,ἀνθρώπου ,,"კაცისა,",კაც,N.Gen.Sg,man
2658,6.8,ᾧ,,რომლისაჲ ,რომელ,PRON.Gen.Sg,which
2659,,,,,,,
2660,,,,არნ,არ-ს,V.S3.Pl,be
2661,6.8,ἀπάντημα,,შემთხუევაჲ,შემთხუევა,N.Nom.Sg,case
2662,6.8,δαιμόνιον ,դեւ`  ,"ეშმაკისაჲ,",ეშმაკ,N.Gen.Sg,devil
2663,6.8,ἢ,կամ  ,გინა,გინა,CONJ,or
2664,6.8,πνεῦμα ,այսն  ,სულისა ,სულ,N.Gen.Sg,soul
2665,6.8,πονηρόν ,"պիղծ,  ",ბოროტისაჲ.,ბოროტ,ADJ.Gen.Sg,evil
2666,6.8,καὶ ,,და ,და,CONJ,and
2667,6.8,φεύξεται,,ივლტინ ,ვლტ,V.S3.Sg,flee
2668,6.8,ἀπ᾽ αὐτοῦ ,,მისგან. ,იგი,PRON.Gen.Sg,he
2669,,,,,,,
2670,,,,,,,
2671,,GI,Arm,OGeo,Lemma,Gram,Eng
2672,6.9,ἡ δὲ,եւ  ,და ,და,CONJ,and
2673,6.9,χολή ,լեղիս` ,ნავღელი.,ნავღელ,N.Nom.Sg,bitter
2674,6.9,ἐγχρῖσαι ,,ცხებად ,ცხება,N.Adv.Sg,anointing
2675,6.9,ὀφθαλμούς,,"თუალთა, ",თუალ,N.Dat.Pl,eye
2676,6.9,ὃς ,եթէ ոք ,რომელსა ,რომელ,PRON.Dat.Sg,which
2677,,,,არნ,არ-ს,V.S3.Pl,be
2678,6.9,λευκώματα ,զլուսն  ,"თეთრი, ",თეთრ,ADJ.Nom.Sg,white
2679,6.9,ἐμφυσῖσαι,օծանի՛ ,შთაბერვად,შთაბერვა,N.Adv.Sg,blowing
2680,6.9,εἰς αὐτοὺς,սովաւ ,"მას,",იგი,PRON.Dat.Sg,it
2681,6.9,καὶ ,եւ ,და ,და,CONJ,and
2682,6.9,ἰαθήσεται,բժշկի,განეკურნონ,კურნ,V.S3.Pl,cure
2683,,,,,,,
2684,,,,,,,
2685,,,,,,,
2686,,GI,Arm,OGeo,Lemma,Gram,Eng
2687,6.1,καὶ,1Եւ,და ,და,CONJ,and
2688,6.1,προσήγγισαν ,մերձեցան +նոքա [they],მიიწივნეს ,წივ,V.S3.Pl,approach
2689,6.1,εἰς Ἐκβάτανα,՛ի Հռագուէ:[Hṙague],ეგბატანად. [egbat'an-ad],ეგბატანა,PN.Adv.Sg,Ekbatana
2690,,,,,,,
2691,,,,,,,
2692,,,,,,,
2693,,,,,,,
2694,,GI,Arm,OGeo,Lemma,Gram,Eng
2695,6.11,εἶπεν ,ասէ  ,ჰრქუა,რქუ,V.S3.O3.Sg,tell
2696,6.11,ὁ ἄγγελος,հրեշտակն  ,ანგელოზმან მან ,ანგელოზ,N.Erg.Sg,angel
2697,6.11,τῷ παιδαρίῳ ,ցպատանեակն.  ,ყრმასა მას:,ყრმა,N.Dat.Sg,young man
2698,6.11,ἐν τοῖς Ραγουήλου,"առ Հռագուելայ, [Hṙaguel-ay] ",ჰრაგუელისსა [araguel-issa],არაგუელ,PN.Gen.Sg,Hraguel
2699,,,,,,,
2700,6.11,δεῖ ,×,ჯერ-არს ,ჯერ-ყოფა,V.S3.Sg,worthy
2701,6.11,ἡμᾶς ,×,ჩუენდა ,ჩუენ,PRON.Adv.Sg,us
2702,6.11,αὐλισθῆναι,×,განსუენებაჲ,განსუენება,N.Nom.Sg,rest
2703,6.11,σήμερον,×,"დღეს, ",დღეს,ADV,today
2704,6.11,καὶ ,եւ  ,რამეთუ,რამეთუ,CONJ,that
2705,6.11,ὁ ἄνθρωπος,նա ինքն  ,კაცი იგი ,კაც,N.Nom.Sg,the man
2706,6.11,συγγενής ,ազգական  ,ნათესავი ,ნათესავ,N.Nom.Sg,relative
2707,6.11,σού,2քո.  ,ჩუენი ,ჩუენ,PRON.Nom.Pl,our
2708,6.11,ἐστιν,1է,"არს, ",არ-ს,V.S3.Sg,be
2709,6.11,καὶ ,եւ  ,და ,და,CONJ,and
2710,6.11,θυγάτηρ ,"դուստր, ",ასული ,ასულ,N.Nom.Sg,daughter
2711,,,+եւ [and] ,,,,
2712,6.11,μία,,ერთი,ერთ,Num.Nom.Sg,one
2713,6.11,ὑπάρχει,,უვის ,ვ,V.S3.O3.Sg,have
2714,6.11,αὐτῷ,,მას ,იგი,PRON.Dat.Sg,he
2715,6.11,καλὴ,,კეთილი ,კეთილ,ADJ.Nom.Sg,kind
2716,6.11,τῷ εἴδει,,ხილვითა  ,ხილვა,N.Inst.Sg,see
2717,,,,ფრიად,ფრიად,ADV,very
2718,,,,,,,
2719,,,,,,,
2720,,GI,Arm,OGeo,Lemma,Gram,Eng
2721,6.12,ὅτι ,զի ,და ,და,CONJ,and
2722,6.12,τὸ δικαίωμα,ա՛նկ ,სამართალსა ,სამართალ,N.N.Dat.Sg,justice
2723,6.12,αὐτῆς,,მისსა,იგი,PRON.Dat.Sg,he
2724,6.12,κληρονομῆσαι,ժառանգութիւն +աղջկանն. [girl],დამკჳდრებად ,დამკჳდრება,N.Adv.Sg,inheritence
2725,6.12,πατερα,,მამაჲ ,მამა,N.Nom.Sg,father
2726,6.12,αὐτῆς,,მისი.,მის,PRON.Gen.Sg,his
2727,6.12,καὶ ,եւ,და ,და,CONJ,and
2728,6.12,σοι,դու ,შენდა ,შენ,PRON.Dat.Sg,you
2729,6.12,δικαίωμα,,სამართალ არს ,სამართალ,N.Abs.Sg,justice
2730,6.12,λαβεῖν,,მოყვანებად ,მოყვანება,N.Adv.Sg,bring
2731,6.12,αὐτὴν," նորա,  ","იგი, ",იგი,Pron.Nom.Sg,she
2732,,,,რამეთუ,რამეთუ,CONJ,that
2733,,,,არს,არ-ს,V.S3.Sg,be
2734,,,,იგი ,იგი,PRON.Nom.Sg,he
2735,6.12,παρὰ πάντας,,უმეტეს ყოველთა,უმეტეს,N.Abs.Sg,most of all
2736,6.12,ἀνδρεία,×,მჴნე ,მჴსნე,ADJ.Nom.Sg,cheerful
2737,6.12,ἐστιν,×,არს,არ-ს,V.S3.Sg,be
2738,6.12,καὶ,եւ ,და ,და,CONJ,and
2739,6.12,φρόνιμόν ,իմաստուն: ,გონიერ ,გონიერ,ADJ.Abs.Sg,clever
2740,6.12,λίαν,×,ფრიად. ,ფრიად,ADV,very
2741,6.12,καὶ ,×,და ,და,CONJ,and
2742,6.12,ὁ πατὴρ ,×,მამასა ,მამა,N.Dat.Sg,father
2743,6.12,αὐτῆς ,×,მისსა ,მის,PRON.Gen.Sg,her
